Finance_ID,Order_ID,Transaction_Date,Customer_ID,Customer_Name,Invoice_Value_INR,Amount_Paid_INR,Outstanding_INR,Freight_Cost_INR,Other_Expense_INR,Estimated_Net_Profit_INR,Payment_Type
FIN00872,ORD00369,2025-10-16,CUST020,Shree Industries,1885.81,1885.81,0,81.01,40.5,607.07,Invoice
FIN00873,ORD01252,2025-01-02,CUST106,Global Pvt Ltd,21061.71,21061.71,0,828.46,414.23,7983.84,Invoice
FIN00874,ORD01179,2025-02-18,CUST058,Sunrise Pvt Ltd,20887.35,20887.35,0,836.09,418.05,7689.01,Invoice
FIN00875,ORD01424,2025-09-30,CUST046,Shree Pvt Ltd,68849.04,4181.56,64667.48,2875.08,1437.54,23463.81,Invoice
FIN00876,ORD01457,2025-06-04,CUST098,Prime Pvt Ltd,90246.89,90246.89,0,4340.24,2170.12,21733.12,Invoice
FIN00877,ORD01442,2025-04-22,CUST027,Om Industries,516834.37,516834.37,0,24807.46,12403.73,125230.86,Invoice
FIN00878,ORD00228,2025-01-22,CUST020,Shree Industries,5151616.66,5151616.66,0,265160.16,132580.08,965874.11,Invoice
FIN00879,ORD01001,2025-03-08,CUST096,Shree Industries,10642.56,5685.63,4956.93,473.55,236.78,3167.17,Invoice
FIN00880,ORD01091,2025-04-14,CUST028,United Logistics,597.18,597.18,0,27.13,13.57,168.86,Invoice
FIN00881,ORD01621,2025-03-04,CUST033,Om Manufacturing,1241.25,144.62,1096.63,51.74,25.87,424.54,Invoice
FIN00882,ORD00964,2025-06-15,CUST004,Prime Manufacturing,11171.08,11171.08,0,431.25,215.63,4363.44,Invoice
FIN00883,ORD00067,2025-04-19,CUST019,Apex Manufacturing,30607.54,17233.05,13374.49,1355.43,677.71,9211.15,Invoice
FIN00884,ORD00394,2025-04-20,CUST067,Metro Manufacturing,6939.31,6939.31,0,289.84,144.92,2363.9,Invoice
FIN00885,ORD00580,2025-10-25,CUST069,United Logistics,74947.25,74947.25,0,2989.28,1494.64,27759.27,Invoice
FIN00886,ORD00025,2025-12-12,CUST091,Metro Pvt Ltd,14346.43,14346.43,0,613.56,306.78,4660.96,Invoice
FIN00887,ORD00212,2025-12-03,CUST096,Shree Industries,6825.68,842.13,5983.55,257.06,128.53,2767.83,Invoice
FIN00888,ORD01385,2025-12-28,CUST102,Global Logistics,3031.77,1794.4,1237.37,131.74,65.87,952.2,Invoice
FIN00889,ORD00145,2025-08-17,CUST002,Global Pvt Ltd,9774.09,9774.09,0,372.75,186.37,3890.03,Invoice
FIN00890,ORD00537,2025-04-20,CUST093,Om Traders,384232.53,189015.1,195217.43,16329.79,8164.89,126455.19,Invoice
FIN00891,ORD00812,2025-11-23,CUST091,Metro Pvt Ltd,32503.48,32503.48,0,1535.02,767.51,8272.14,Invoice
FIN00892,ORD01007,2025-06-09,CUST052,United Manufacturing,50354.24,50354.24,0,2115.92,1057.96,16952.95,Invoice
FIN00893,ORD00926,2025-04-22,CUST066,Om Logistics,74275.83,74275.83,0,3267.17,1633.59,22701.19,Invoice
FIN00894,ORD00086,2025-08-19,CUST110,Om Manufacturing,32746.77,32746.77,0,1512.48,756.24,8871.13,Invoice
FIN00895,ORD01623,2025-12-18,CUST076,Metro Manufacturing,14300.48,14300.48,0,594.99,297.5,4908.09,Invoice
FIN00896,ORD00273,2025-01-08,CUST033,Om Manufacturing,3965.64,3965.64,0,149.04,74.52,1612.92,Invoice
FIN00897,ORD01162,2025-06-14,CUST064,Sunrise Industries,19974.2,19974.2,0,879.7,439.85,6087.44,Invoice
FIN00898,ORD01445,2025-04-03,CUST031,United Industries,60321.56,60321.56,0,2735.81,1367.91,17134.79,Invoice
FIN00899,ORD01106,2025-04-27,CUST098,Prime Pvt Ltd,49342.49,49342.49,0,1970.29,985.14,18240.1,Invoice
FIN00900,ORD01625,2025-12-15,CUST085,Global Manufacturing,24031.55,1907.04,22124.51,1180.05,590.02,5403.68,Invoice
FIN00901,ORD00631,2025-04-09,CUST070,National Logistics,486.38,298.3,188.08,21.59,10.79,145.62,Invoice
FIN00902,ORD01235,2025-09-19,CUST120,Prime Manufacturing,44465.41,44465.41,0,1839.15,919.58,15433.05,Invoice
FIN00903,ORD01683,2025-12-19,CUST109,National Enterprises,20720.31,20720.31,0,1029.13,514.57,4474.72,Invoice
FIN00904,ORD00916,2025-12-28,CUST014,National Industries,59048.59,41758.65,17289.94,2772.41,1386.21,15284.08,Invoice
FIN00905,ORD01234,2025-09-02,CUST109,National Enterprises,36914.25,36914.25,0,1640.21,820.1,11022.43,Invoice
FIN00906,ORD01037,2025-06-19,CUST043,Om Logistics,1978114.36,1978114.36,0,99691.38,49845.69,404414.64,Invoice
FIN00907,ORD00506,2025-12-30,CUST032,Vertex Industries,257059.28,166576.13,90483.15,12249.76,6124.88,63688.05,Invoice
FIN00908,ORD00274,2025-07-16,CUST096,Shree Industries,9620.64,9620.64,0,398.72,199.36,3326.58,Invoice
FIN00909,ORD01198,2025-04-28,CUST065,Apex Logistics,17964.68,17964.68,0,889.34,444.67,3925.79,Invoice
FIN00910,ORD01597,2025-04-21,CUST027,Om Industries,6137.03,6137.03,0,264.62,132.31,1959.82,Invoice
FIN00911,ORD00363,2025-10-20,CUST075,Global Traders,55414.49,55414.49,0,2190.21,1095.11,20840.4,Invoice
FIN00912,ORD01454,2025-03-18,CUST054,Prime Industries,56321.67,23957.9,32363.77,2637.18,1318.59,14691.96,Invoice
FIN00913,ORD00623,2025-09-27,CUST082,Global Enterprises,2062.76,2062.76,0,89.53,44.76,649.51,Invoice
FIN00914,ORD00003,2025-03-26,CUST112,National Manufacturing,10837.6,7551,3286.6,454.74,227.37,3659.13,Invoice
FIN00915,ORD00007,2025-11-07,CUST087,Shree Manufacturing,23434.53,23434.53,0,1081.47,540.74,6362.71,Invoice
FIN00916,ORD01002,2025-04-13,CUST016,Shree Pvt Ltd,41074.8,41074.8,0,1655.9,827.95,14935.24,Invoice
FIN00917,ORD00312,2025-12-18,CUST079,Shree Manufacturing,20971.38,14232.18,6739.2,856.13,428.06,7456.78,Invoice
FIN00918,ORD01218,2025-02-25,CUST015,Metro Manufacturing,5783.45,2466.08,3317.37,251.11,125.56,1819.48,Invoice
FIN00919,ORD00927,2025-05-13,CUST019,Apex Manufacturing,297280.13,297280.13,0,14030.8,7015.4,75793.86,Invoice
FIN00920,ORD00666,2025-02-21,CUST083,Metro Industries,17597.97,17597.97,0,763.36,381.68,5547.85,Invoice
FIN00921,ORD00365,2025-12-05,CUST021,National Pvt Ltd,75653.11,75653.11,0,3512.28,1756.14,20209.24,Invoice
FIN00922,ORD01773,2025-06-29,CUST110,Om Manufacturing,7113.17,7113.17,0,300.81,150.4,2364.72,Invoice
FIN00923,ORD00216,2025-12-02,CUST096,Shree Industries,20549.26,20549.26,0,869.93,434.96,6816.84,Invoice
FIN00924,ORD01739,2025-02-21,CUST039,Shree Logistics,3408.22,3408.22,0,122.69,61.34,1471.51,Invoice
FIN00925,ORD00028,2025-12-03,CUST114,United Pvt Ltd,24886.2,9223.94,15662.26,1018.34,509.17,8811.05,Invoice
FIN00926,ORD01573,2025-02-18,CUST028,United Logistics,10514.25,1083.08,9431.17,438.53,219.27,3591.69,Invoice
FIN00927,ORD00526,2025-09-20,CUST115,Metro Enterprises,9160.41,9160.41,0,404.15,202.08,2780.58,Invoice
FIN00928,ORD01651,2025-03-16,CUST120,Prime Manufacturing,89499.91,89499.91,0,3229.32,1614.66,38522.82,Invoice
FIN00929,ORD00947,2025-10-20,CUST085,Global Manufacturing,15983.35,15983.35,0,676.18,338.09,5309.41,Invoice
FIN00930,ORD00639,2025-10-12,CUST107,Om Traders,564.34,564.34,0,22.64,11.32,207.01,Invoice
FIN00931,ORD00303,2025-04-14,CUST054,Prime Industries,13428.77,13428.77,0,596.58,298.29,4011.36,Invoice
FIN00932,ORD00719,2025-04-06,CUST031,United Industries,92371.89,92371.89,0,4331.54,2165.77,23995.44,Invoice
FIN00933,ORD00692,2025-03-11,CUST102,Global Logistics,2865.17,2865.17,0,125.84,62.92,878.77,Invoice
FIN00934,ORD01717,2025-07-01,CUST069,United Logistics,119194.41,119194.41,0,4348.59,2174.29,50548.84,Invoice
FIN00935,ORD01224,2025-04-21,CUST010,Metro Logistics,2646.91,999.58,1647.33,124.1,62.05,687.98,Invoice
FIN00936,ORD00625,2025-01-17,CUST118,National Traders,165249.44,165249.44,0,8566.1,4283.05,30027.45,Invoice
FIN00937,ORD00008,2025-02-08,CUST016,Shree Pvt Ltd,1663.8,1237.1,426.7,72.7,36.35,516.2,Invoice
FIN00938,ORD00257,2025-06-03,CUST045,Apex Traders,493.64,493.64,0,19.37,9.68,187.88,Invoice
FIN00939,ORD00804,2025-03-12,CUST059,Global Manufacturing,28717.54,28717.54,0,1186.21,593.1,9992.4,Invoice
FIN00940,ORD00026,2025-08-12,CUST066,Om Logistics,27474.58,27474.58,0,1354.76,677.38,6088.77,Invoice
FIN00941,ORD00337,2025-02-12,CUST118,National Traders,40442.92,22563.3,17879.62,1538.53,769.26,16156.18,Invoice
FIN00942,ORD00573,2025-04-04,CUST027,Om Industries,15162.3,15162.3,0,632.12,316.06,5183.88,Invoice
FIN00943,ORD00048,2025-09-10,CUST105,United Pvt Ltd,42145.79,3713.09,38432.7,1728.7,864.35,14856.96,Invoice
FIN00944,ORD01332,2025-10-28,CUST016,Shree Pvt Ltd,101855.99,101855.99,0,5177.12,2588.56,20131.46,Invoice
FIN00945,ORD00107,2025-03-20,CUST040,National Pvt Ltd,20172.49,238.62,19933.87,940.9,470.45,5319.71,Invoice
FIN00946,ORD00350,2025-07-24,CUST013,Prime Industries,48599.15,4979.77,43619.38,1801.29,900.65,20164.44,Invoice
FIN00947,ORD00056,2025-02-11,CUST103,Apex Traders,22256.84,22256.84,0,990.31,495.15,6624.12,Invoice
FIN00948,ORD00239,2025-01-01,CUST050,Prime Industries,1057.22,609.19,448.03,46.38,23.19,325.08,Invoice
FIN00949,ORD00214,2025-02-09,CUST074,Global Traders,15132.43,15132.43,0,607.14,303.57,5548.31,Invoice
FIN00950,ORD00121,2025-04-27,CUST063,Prime Logistics,75866.08,47210.76,28655.32,3178.46,1589.23,25691.86,Invoice
FIN00951,ORD01133,2025-06-05,CUST108,National Manufacturing,73709.53,73709.53,0,4026.87,2013.44,10142.47,Invoice
FIN00952,ORD01031,2025-10-23,CUST116,United Manufacturing,67740.97,67740.97,0,2767.62,1383.81,24052.17,Invoice
FIN00953,ORD00794,2025-03-25,CUST092,Metro Industries,87084.06,87084.06,0,4792.9,2396.45,11424.78,Invoice
FIN00954,ORD00073,2025-11-22,CUST082,Global Enterprises,47663.13,47663.13,0,2071.81,1035.9,14958.16,Invoice
FIN00955,ORD00923,2025-08-28,CUST114,United Pvt Ltd,1071.15,1071.15,0,48.67,24.33,302.92,Invoice
FIN00956,ORD00813,2025-02-17,CUST096,Shree Industries,6240.22,6240.22,0,262.07,131.04,2103.25,Invoice
FIN00957,ORD01555,2025-08-19,CUST007,Shree Industries,5999.25,3266.25,2733,255.47,127.73,1966.5,Invoice
FIN00958,ORD00078,2025-10-13,CUST045,Apex Traders,13439.47,13439.47,0,563.62,281.81,4542.35,Invoice
FIN00959,ORD00945,2025-08-13,CUST073,Vertex Industries,98848.84,1423.07,97425.77,4592.2,2296.1,26357.72,Invoice
FIN00960,ORD01297,2025-10-08,CUST063,Prime Logistics,19664.7,19664.7,0,811.4,405.7,6856.23,Invoice
FIN00961,ORD00046,2025-03-05,CUST071,Prime Manufacturing,15531.17,15531.17,0,670.97,335.48,4939.47,Invoice
FIN00962,ORD01510,2025-10-25,CUST055,National Manufacturing,530550.81,530550.81,0,26375.01,13187.5,114202.48,Invoice
FIN00963,ORD00524,2025-05-15,CUST068,Shree Enterprises,9050.92,9050.92,0,390.31,195.16,2889.53,Invoice
FIN00964,ORD00233,2025-05-17,CUST046,Shree Pvt Ltd,6206.3,6206.3,0,257.15,128.57,2147.04,Invoice
FIN00965,ORD00645,2025-03-05,CUST025,Global Logistics,34312.64,13244.22,21068.42,1489.74,744.87,10796,Invoice
FIN00966,ORD01323,2025-03-15,CUST008,Metro Traders,2289.42,2289.42,0,93.12,46.56,819.52,Invoice
FIN00967,ORD01359,2025-10-12,CUST077,Shree Industries,1801.03,989.45,811.58,69.37,34.69,705.95,Invoice
FIN00968,ORD01080,2025-10-02,CUST092,Metro Industries,5872.09,475.63,5396.46,263.59,131.79,1711.15,Invoice
FIN00969,ORD00534,2025-01-23,CUST038,Global Manufacturing,40164.93,40164.93,0,1868.22,934.11,10673.72,Invoice
FIN00970,ORD01557,2025-01-26,CUST004,Prime Manufacturing,18354.42,18354.42,0,888.47,444.23,4329.33,Invoice
FIN00971,ORD01360,2025-04-10,CUST025,Global Logistics,18027.27,18027.27,0,744.11,372.05,6280.98,Invoice
FIN00972,ORD00604,2025-11-15,CUST047,Global Pvt Ltd,35810.84,35810.84,0,1528.6,764.3,11680.77,Invoice
FIN00973,ORD00466,2025-03-19,CUST076,Metro Manufacturing,3346.52,3346.52,0,127.83,63.91,1328.65,Invoice
FIN00974,ORD01533,2025-07-04,CUST042,National Manufacturing,1280.76,1280.76,0,51.89,25.95,461.58,Invoice
FIN00975,ORD00789,2025-05-18,CUST082,Global Enterprises,67958.47,67958.47,0,2856.77,1428.39,22862.24,Invoice
FIN00976,ORD01527,2025-02-27,CUST070,National Logistics,10276.65,7461.2,2815.45,373.48,186.74,4381.06,Invoice
FIN00977,ORD01262,2025-07-08,CUST075,Global Traders,71609.83,48359.72,23250.11,3677.81,1838.91,13552.96,Invoice
FIN00978,ORD01199,2025-10-02,CUST050,Prime Industries,182793.55,182793.55,0,9152.33,4576.16,38317.49,Invoice
FIN00979,ORD00061,2025-10-23,CUST012,Shree Pvt Ltd,144288.04,66578.44,77709.6,6230.09,3115.05,45941.61,Invoice
FIN00980,ORD01177,2025-07-29,CUST107,Om Traders,667.94,667.94,0,25.36,12.68,267.6,Invoice
FIN00981,ORD01714,2025-07-09,CUST074,Global Traders,5315.15,2131.24,3183.91,252.72,126.36,1325.82,Invoice
FIN00982,ORD00093,2025-06-20,CUST117,National Pvt Ltd,58314.06,31571.96,26742.1,2903.3,1451.65,12483.46,Invoice
FIN00983,ORD00667,2025-07-10,CUST019,Apex Manufacturing,943.79,943.79,0,45.36,22.68,227.69,Invoice
FIN00984,ORD00986,2025-09-09,CUST054,Prime Industries,14734.86,10172.61,4562.25,541.66,270.83,6184.4,Invoice
FIN00985,ORD01674,2025-08-18,CUST104,Om Logistics,76760.74,76760.74,0,3122.96,1561.48,27462.55,Invoice
FIN00986,ORD00195,2025-05-22,CUST114,United Pvt Ltd,506.3,506.3,0,18.41,9.21,215.64,Invoice
FIN00987,ORD00281,2025-09-10,CUST065,Apex Logistics,137689.76,137689.76,0,5966.47,2983.24,43504.76,Invoice
FIN00988,ORD00696,2025-02-16,CUST113,Vertex Manufacturing,307900.85,210651.61,97249.24,13754.56,6877.28,90775.33,Invoice
FIN00989,ORD00991,2025-06-12,CUST071,Prime Manufacturing,10667.55,10667.55,0,477.81,238.91,3124.94,Invoice
FIN00990,ORD00360,2025-08-19,CUST049,Metro Enterprises,11101.27,11101.27,0,489.51,244.76,3373.99,Invoice
FIN00991,ORD01560,2025-01-04,CUST116,United Manufacturing,10856.43,6293.95,4562.48,484.6,242.3,3206.61,Invoice
FIN00992,ORD00520,2025-08-07,CUST093,Om Traders,34574.53,1118.63,33455.9,1393.03,696.51,12584.63,Invoice
FIN00993,ORD01294,2025-01-22,CUST029,Prime Pvt Ltd,70484.11,70484.11,0,3993.6,1996.8,7442.35,Invoice
FIN00994,ORD01205,2025-01-06,CUST088,United Manufacturing,1461.34,1461.34,0,62.68,31.34,471.9,Invoice
FIN00995,ORD01357,2025-01-28,CUST114,United Pvt Ltd,59955.8,59955.8,0,2642.01,1321,18249.85,Invoice
FIN00996,ORD01619,2025-09-18,CUST098,Prime Pvt Ltd,10891.64,10891.64,0,424.45,212.22,4191.44,Invoice
FIN00997,ORD00848,2025-12-29,CUST094,Sunrise Traders,10221.04,10221.04,0,394.5,197.25,3993.55,Invoice
FIN00998,ORD00183,2025-04-05,CUST066,Om Logistics,18744.32,18744.32,0,795.99,398,6179.03,Invoice
FIN00999,ORD01229,2025-12-22,CUST095,Vertex Industries,1590.13,1590.13,0,59.04,29.52,658.13,Invoice
FIN01000,ORD01789,2025-07-28,CUST107,Om Traders,3718.89,143.27,3575.62,161.72,80.86,1166.05,Invoice
