Order_ID,Order_Date,Customer_ID,Customer_Name,Industry,City,State,Region,Customer_Size,Product_ID,Category,Product_Name,UOM,Quantity,Unit_Price_INR,Discount,Sales_INR,Cost_INR,Gross_Profit_INR,Ship_Mode,Planned_Production_Date,Production_Completion_Date,Dispatch_Date,Promised_Date,Production_Status,Dispatch_Status,Payment_Status,Amount_Paid_INR,Outstanding_INR,Salesperson_ID,Gross_Margin_%,Production_Days,Dispatch_Delay_Days,On_Time_Dispatch
ORD00078,2025-10-13,CUST045,Apex Traders,FMCG,Ahmedabad,Gujarat,West,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,17,790.56,0.1,13439.47,8051.69,5387.78,Scheduled,2025-10-18,2025-10-21,2025-10-23,2025-10-27,Completed,Dispatched,Paid,13439.47,0,SP12,0.400892297,3,0,Yes
ORD00079,2025-12-06,CUST062,Global Industries,Chemicals,Kochi,Kerala,South,Small,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,61,90.06,0.05,5493.37,3372.99,2120.38,Scheduled,2025-12-11,2025-12-13,2025-12-17,2025-12-12,Completed,Dispatched,Partially Paid,3467.04,2026.33,SP11,0.385988928,2,5,No
ORD00080,2025-09-27,CUST036,National Industries,Electronics,Jaipur,Rajasthan,North,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,34,939.85,0,31954.77,17651.66,14303.11,Express,2025-09-29,2025-10-05,2025-10-08,2025-10-10,Completed,Dispatched,Paid,31954.77,0,SP04,0.447604849,6,0,Yes
ORD00081,2025-04-26,CUST004,Prime Manufacturing,Electronics,Mumbai,Maharashtra,West,Large,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,11,588.6,0.03,6474.57,4028.89,2445.68,Scheduled,2025-04-29,2025-05-01,2025-05-01,2025-05-05,Completed,Dispatched,Partially Paid,3980.38,2494.19,SP03,0.377736282,2,0,Yes
ORD00082,2025-11-02,CUST035,United Industries,FMCG,Ludhiana,Punjab,North,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,23,639.7,0.05,14713.15,8058.13,6655.02,Scheduled,2025-11-07,2025-11-09,2025-11-10,2025-11-09,Completed,Dispatched,Partially Paid,7567.61,7145.54,SP12,0.452317825,2,1,No
ORD00083,2025-05-02,CUST032,Vertex Industries,Textiles,Bhopal,Madhya Pradesh,Central,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,6,102.2,0.02,613.19,355.59,257.6,Scheduled,2025-05-07,2025-05-12,2025-05-14,2025-05-14,Completed,Dispatched,Outstanding,17.85,595.34,SP10,0.420098175,5,0,Yes
ORD00084,2025-08-14,CUST008,Metro Traders,Pharmaceuticals,Chennai,Tamil Nadu,South,Small,P004,Protective Packaging,EPE Foam Roll,Roll,79,1360.89,0.03,107510.3,68361.86,39148.44,Express,2025-08-19,2025-08-26,2025-08-28,2025-08-25,Completed,Dispatched,Paid,107510.3,0,SP01,0.364136646,7,3,No
ORD00085,2025-11-25,CUST105,United Pvt Ltd,Electronics,Hyderabad,Telangana,South,Large,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,8,92.12,0.02,736.96,466.71,270.25,Standard,2025-11-30,2025-12-07,2025-12-09,2025-12-08,Completed,Dispatched,Paid,736.96,0,SP05,0.366709184,7,1,No
ORD00086,2025-08-19,CUST110,Om Manufacturing,Retail,Chennai,Tamil Nadu,South,Medium,P007,Pallet Solutions,Wooden Pallet,Nos,36,909.63,0.08,32746.77,21606.91,11139.86,Standard,2025-08-25,2025-08-27,2025-08-30,2025-08-25,Completed,Dispatched,Paid,32746.77,0,SP07,0.340181948,2,5,No
ORD00087,2025-09-15,CUST108,National Manufacturing,Pharmaceuticals,Jaipur,Rajasthan,North,Small,P002,Strapping Solutions,PET Strapping Roll,Kg,50,122.22,0.02,6110.77,3520.38,2590.39,Standard,2025-09-19,2025-09-21,2025-09-24,2025-09-21,Completed,Dispatched,Outstanding,133.87,5976.9,SP05,0.423905662,2,3,No
ORD00088,2025-08-30,CUST071,Prime Manufacturing,Engineering,Chandigarh,Chandigarh,North,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,53,929.36,0.05,49255.82,27781.77,21474.05,Scheduled,2025-09-02,2025-09-09,2025-09-12,2025-09-11,In Production,Dispatched,Paid,49255.82,0,SP10,0.4359698,7,1,No
ORD00089,2025-09-28,CUST112,National Manufacturing,Chemicals,Chennai,Tamil Nadu,South,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,8,765.89,0.02,6127.11,3503.77,2623.34,Standard,2025-10-03,2025-10-04,2025-10-06,2025-10-06,Completed,Dispatched,Paid,6127.11,0,SP08,0.428152914,1,0,Yes
ORD00090,2025-11-02,CUST096,Shree Industries,Retail,Delhi,Delhi,North,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,400,87.14,0.02,34854.78,22499.97,12354.81,Scheduled,2025-11-08,2025-11-09,2025-11-13,2025-11-16,Completed,Dispatched,Paid,34854.78,0,SP07,0.354465299,1,0,Yes
ORD00091,2025-04-06,CUST098,Prime Pvt Ltd,Engineering,Chennai,Tamil Nadu,South,Large,P009,Packaging Tools & Equipment,Manual Strapping Tool,Nos,32,3419.48,0.1,109423.23,73943.8,35479.43,Express,2025-04-08,2025-04-13,2025-04-15,2025-04-12,Completed,Dispatched,Partially Paid,55388.01,54035.22,SP01,0.324240383,5,3,No
ORD00092,2025-11-22,CUST001,Prime Industries,Textiles,Patna,Bihar,East,Small,P004,Protective Packaging,EPE Foam Roll,Roll,30,1577.67,0.1,47330.1,26348.3,20981.8,Scheduled,2025-11-27,2025-11-30,2025-12-02,2025-11-27,Completed,Dispatched,Paid,47330.1,0,SP12,0.443307747,3,5,No
ORD00093,2025-06-20,CUST117,National Pvt Ltd,Textiles,Gurugram,Haryana,North,Large,P008,Pallet Solutions,Plastic Pallet,Nos,26,2242.85,0.02,58314.06,41475.66,16838.4,Standard,2025-06-23,2025-06-24,2025-06-26,2025-07-03,Completed,Dispatched,Partially Paid,31571.96,26742.1,SP03,0.28875369,1,0,Yes
ORD00094,2025-02-02,CUST020,Shree Industries,Electronics,Bengaluru,Karnataka,South,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,10,756.9,0.05,7569.04,4502.27,3066.77,Scheduled,2025-02-07,2025-02-08,2025-02-13,2025-02-10,In Production,Dispatched,Paid,7569.04,0,SP08,0.405172915,1,3,No
ORD00095,2025-05-10,CUST075,Global Traders,Textiles,Coimbatore,Tamil Nadu,South,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,74,62.97,0,4659.85,2613.69,2046.16,Express,2025-05-12,2025-05-19,2025-05-20,2025-05-19,In Production,Dispatched,Outstanding,558.72,4101.13,SP07,0.439104263,7,1,No
ORD00096,2025-08-14,CUST032,Vertex Industries,Textiles,Bhopal,Madhya Pradesh,Central,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,58,750.35,0.1,43520.07,26904.73,16615.34,Express,2025-08-19,2025-08-22,2025-08-23,2025-08-26,Completed,Dispatched,Partially Paid,22621.73,20898.34,SP10,0.381785691,3,0,Yes
ORD00097,2025-04-03,CUST012,Shree Pvt Ltd,Engineering,Coimbatore,Tamil Nadu,South,Large,P008,Pallet Solutions,Plastic Pallet,Nos,22,2541.91,0.1,55922.02,37399.67,18522.35,Express,2025-04-09,2025-04-12,2025-04-18,2025-04-09,Completed,Dispatched,Paid,55922.02,0,SP06,0.33121747,3,9,No
ORD00098,2025-08-17,CUST002,Global Pvt Ltd,FMCG,Noida,Uttar Pradesh,North,Large,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,18,836.54,0.1,15057.65,8229.44,6828.21,Express,2025-08-19,2025-08-25,2025-08-27,2025-08-31,Completed,Dispatched,Outstanding,1439.92,13617.73,SP09,0.453471159,6,0,Yes
ORD00099,2025-12-14,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P010,Packaging Tools & Equipment,Battery Strapping Machine,Nos,11,36895.09,0.03,405845.98,315903.28,89942.7,Express,2025-12-17,2025-12-18,2025-12-19,2025-12-28,Completed,Dispatched,Paid,405845.98,0,SP10,0.221617817,1,0,Yes
ORD00100,2025-01-17,CUST060,Om Pvt Ltd,Chemicals,Pune,Maharashtra,West,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,12,60.32,0.05,723.83,400.4,323.43,Express,2025-01-23,2025-01-25,2025-01-28,2025-01-27,Completed,Dispatched,Paid,723.83,0,SP11,0.446831438,2,1,No
ORD00101,2025-05-23,CUST084,Prime Traders,Chemicals,Noida,Uttar Pradesh,North,Medium,P008,Pallet Solutions,Plastic Pallet,Nos,10,2557.94,0,25579.41,16226.64,9352.77,Express,2025-05-26,2025-05-27,2025-05-27,2025-05-30,Completed,Dispatched,Paid,25579.41,0,SP04,0.365636659,1,0,Yes
ORD00102,2025-11-10,CUST091,Metro Pvt Ltd,Chemicals,Gurugram,Haryana,North,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,23,739.45,0,17007.28,10383.46,6623.82,Express,2025-11-14,2025-11-20,2025-11-25,2025-11-18,Completed,Dispatched,Outstanding,1739.66,15267.62,SP11,0.389469686,6,7,No
ORD00103,2025-06-27,CUST099,Prime Pvt Ltd,Textiles,Ludhiana,Punjab,North,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,132,61.04,0.03,8057.45,4683.55,3373.9,Standard,2025-06-29,2025-07-04,2025-07-08,2025-07-06,In Production,Dispatched,Partially Paid,3985.19,4072.26,SP02,0.418730492,5,2,No
ORD00104,2025-04-13,CUST046,Shree Pvt Ltd,Logistics,Noida,Uttar Pradesh,North,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,100,104.25,0,10424.52,5693.42,4731.1,Standard,2025-04-16,2025-04-18,2025-04-21,2025-04-18,Completed,Dispatched,Paid,10424.52,0,SP02,0.453843438,2,3,No
ORD00105,2025-06-08,CUST025,Global Logistics,Logistics,Noida,Uttar Pradesh,North,Small,P002,Strapping Solutions,PET Strapping Roll,Kg,400,136.69,0.03,54676.64,29485.24,25191.4,Standard,2025-06-13,2025-06-19,2025-06-22,2025-06-21,Completed,Dispatched,Paid,54676.64,0,SP08,0.460734237,6,1,No
ORD00106,2025-08-27,CUST025,Global Logistics,Logistics,Noida,Uttar Pradesh,North,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,500,96.83,0,48414.09,28297.4,20116.69,Standard,2025-09-02,2025-09-05,2025-09-06,2025-09-09,Completed,Dispatched,Outstanding,402.41,48011.68,SP09,0.415513129,3,0,Yes
ORD00107,2025-03-20,CUST040,National Pvt Ltd,Textiles,Coimbatore,Tamil Nadu,South,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,25,806.9,0.03,20172.49,13441.43,6731.06,Standard,2025-03-24,2025-03-26,2025-03-27,2025-03-30,Completed,Dispatched,Outstanding,238.62,19933.87,SP11,0.333675218,2,0,Yes
ORD00108,2025-10-10,CUST037,Prime Pvt Ltd,Logistics,Ahmedabad,Gujarat,West,Small,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,42,822.27,0,34535.43,19786.37,14749.06,Scheduled,2025-10-14,2025-10-16,2025-10-18,2025-10-24,Completed,Dispatched,Paid,34535.43,0,SP10,0.427070403,2,0,Yes
ORD00109,2025-11-06,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P008,Pallet Solutions,Plastic Pallet,Nos,49,2661.68,0,130422.08,81740.97,48681.11,Standard,2025-11-10,2025-11-17,2025-11-21,2025-11-11,Completed,Dispatched,Paid,130422.08,0,SP10,0.373258194,7,10,No
ORD00110,2025-08-02,CUST046,Shree Pvt Ltd,Logistics,Noida,Uttar Pradesh,North,Small,P003,Protective Packaging,Bubble Wrap Roll,Roll,8,943.99,0,7551.96,4082.2,3469.76,Scheduled,2025-08-08,2025-08-14,2025-08-14,2025-08-14,Completed,Dispatched,Paid,7551.96,0,SP07,0.459451586,6,0,Yes
ORD00111,2025-06-02,CUST053,United Manufacturing,FMCG,Gurugram,Haryana,North,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,36,848.66,0.05,30551.82,18907.26,11644.56,Scheduled,2025-06-07,2025-06-08,2025-06-08,2025-06-09,Completed,Dispatched,Paid,30551.82,0,SP06,0.381141287,1,0,Yes
ORD00112,2025-06-26,CUST075,Global Traders,Textiles,Coimbatore,Tamil Nadu,South,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,8,56.2,0.02,449.63,267.72,181.91,Standard,2025-07-01,2025-07-03,2025-07-05,2025-07-09,Completed,Dispatched,Paid,449.63,0,SP02,0.404577097,2,0,Yes
ORD00113,2025-01-26,CUST047,Global Pvt Ltd,Logistics,Coimbatore,Tamil Nadu,South,Small,P010,Packaging Tools & Equipment,Battery Strapping Machine,Nos,26,36742,0.1,955292.08,755947.04,199345.04,Standard,2025-01-30,2025-02-03,2025-02-07,2025-02-06,In Production,Dispatched,Paid,955292.08,0,SP08,0.20867444,4,1,No
ORD00114,2025-09-21,CUST120,Prime Manufacturing,Pharmaceuticals,Coimbatore,Tamil Nadu,South,Small,P014,Material Handling,Hand Pallet Truck,Nos,25,20133.96,0.08,503349.12,329542.5,173806.62,Express,2025-09-26,2025-09-30,2025-10-07,2025-10-03,Completed,Dispatched,Outstanding,3815.92,499533.2,SP10,0.345300335,4,4,No
ORD00115,2025-12-01,CUST055,National Manufacturing,Retail,Ahmedabad,Gujarat,West,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,5,629.18,0.1,3145.88,1862.86,1283.02,Standard,2025-12-06,2025-12-09,2025-12-13,2025-12-06,Completed,Dispatched,Outstanding,190.29,2955.59,SP07,0.407841367,3,7,No
ORD00116,2025-01-27,CUST040,National Pvt Ltd,Textiles,Coimbatore,Tamil Nadu,South,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,83,744.93,0.03,61829.29,38076.58,23752.71,Scheduled,2025-02-02,2025-02-07,2025-02-08,2025-02-06,Completed,Dispatched,Paid,61829.29,0,SP11,0.384165983,5,2,No
ORD00117,2025-11-09,CUST053,United Manufacturing,FMCG,Gurugram,Haryana,North,Medium,P001,Strapping Solutions,PP Strapping Roll,Meter,100,97.28,0,9728.04,5653.99,4074.05,Scheduled,2025-11-11,2025-11-13,2025-11-13,2025-11-20,Pending,Dispatched,Paid,9728.04,0,SP09,0.418794536,2,0,Yes
ORD00118,2025-07-25,CUST028,United Logistics,Textiles,Bhubaneswar,Odisha,East,Large,P007,Pallet Solutions,Wooden Pallet,Nos,15,923.64,0.08,13854.57,9177.84,4676.73,Express,2025-07-31,2025-08-01,2025-08-05,2025-07-30,In Production,Dispatched,Paid,13854.57,0,SP10,0.337558654,1,6,No
ORD00119,2025-06-13,CUST088,United Manufacturing,Electronics,Pune,Maharashtra,West,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,6,574.12,0.08,3444.73,2283.25,1161.48,Standard,2025-06-16,2025-06-20,2025-06-24,2025-06-22,Completed,Dispatched,Paid,3444.73,0,SP06,0.337175918,4,2,No
ORD00120,2025-06-19,CUST102,Global Logistics,Textiles,Bengaluru,Karnataka,South,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,50,117.72,0.05,5885.76,3608.87,2276.89,Scheduled,2025-06-21,2025-06-25,2025-06-29,2025-06-28,Completed,Dispatched,Partially Paid,4336.79,1548.97,SP10,0.386847238,4,1,No
ORD00121,2025-04-27,CUST063,Prime Logistics,FMCG,Bhopal,Madhya Pradesh,Central,Large,P004,Protective Packaging,EPE Foam Roll,Roll,52,1458.96,0.05,75866.08,45406.53,30459.55,Standard,2025-04-29,2025-05-04,2025-05-07,2025-05-04,Completed,Dispatched,Partially Paid,47210.76,28655.32,SP10,0.401491022,5,3,No
ORD00122,2025-12-25,CUST061,Apex Industries,Logistics,Ludhiana,Punjab,North,Large,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,6,57.34,0.02,344.07,203.27,140.8,Express,2025-12-27,2025-12-29,2025-12-29,2026-01-06,Completed,Dispatched,Partially Paid,204.58,139.49,SP12,0.409219054,2,0,Yes
ORD00123,2025-02-01,CUST051,Prime Manufacturing,Electronics,Ludhiana,Punjab,North,Small,P003,Protective Packaging,Bubble Wrap Roll,Roll,7,925.93,0.03,6481.52,3674.87,2806.65,Scheduled,2025-02-04,2025-02-09,2025-02-10,2025-02-14,Completed,Dispatched,Paid,6481.52,0,SP06,0.433023427,5,0,Yes
ORD00124,2025-10-07,CUST004,Prime Manufacturing,Electronics,Mumbai,Maharashtra,West,Large,P008,Pallet Solutions,Plastic Pallet,Nos,37,2335.34,0,86407.48,60078.98,26328.5,Express,2025-10-11,2025-10-17,2025-10-19,2025-10-21,Pending,Dispatched,Paid,86407.48,0,SP12,0.30470163,6,0,Yes
ORD00125,2025-04-17,CUST069,United Logistics,FMCG,Mumbai,Maharashtra,West,Small,P003,Protective Packaging,Bubble Wrap Roll,Roll,13,797.89,0.05,10372.58,6408.67,3963.91,Express,2025-04-22,2025-04-25,2025-04-28,2025-04-27,In Production,Dispatched,Partially Paid,6437.73,3934.85,SP07,0.382152753,3,1,No
ORD00126,2025-06-26,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P012,Customized Carton Boxes,7-Ply Corrugated Box,Nos,48,101.09,0,4852.13,2818.05,2034.08,Standard,2025-06-29,2025-07-02,2025-07-02,2025-07-05,Completed,Dispatched,Outstanding,348.68,4503.45,SP09,0.41921383,3,0,Yes
ORD00127,2025-05-19,CUST034,Vertex Logistics,Automotive,Bhopal,Madhya Pradesh,Central,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,44,892.7,0,39278.92,22039.24,17239.68,Scheduled,2025-05-25,2025-05-31,2025-06-08,2025-05-26,Completed,Dispatched,Paid,39278.92,0,SP04,0.438904125,6,13,No
ORD00128,2025-01-27,CUST043,Om Logistics,Electronics,Mumbai,Maharashtra,West,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,100,89.07,0.05,8907.22,5367.98,3539.24,Express,2025-01-29,2025-02-02,2025-02-07,2025-02-08,Completed,Dispatched,Paid,8907.22,0,SP08,0.397345075,4,0,Yes
ORD00129,2025-11-30,CUST064,Sunrise Industries,Electronics,Noida,Uttar Pradesh,North,Large,P003,Protective Packaging,Bubble Wrap Roll,Roll,65,790.79,0.05,51401.33,33904.93,17496.4,Standard,2025-12-03,2025-12-10,2025-12-12,2025-12-10,Completed,Dispatched,Partially Paid,33178.25,18223.08,SP03,0.340388079,7,2,No
ORD00130,2025-08-02,CUST052,United Manufacturing,Retail,Coimbatore,Tamil Nadu,South,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,15,684.4,0.02,10265.99,5509.57,4756.42,Scheduled,2025-08-05,2025-08-06,2025-08-09,2025-08-14,Completed,Dispatched,Outstanding,459.49,9806.5,SP02,0.463318199,1,0,Yes
ORD00131,2025-06-21,CUST019,Apex Manufacturing,Automotive,Ludhiana,Punjab,North,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,38,870.36,0.02,33073.65,18890.22,14183.43,Express,2025-06-25,2025-06-29,2025-07-03,2025-07-04,In Production,Dispatched,Partially Paid,22275.95,10797.7,SP03,0.428843808,4,0,Yes
ORD00132,2025-08-23,CUST080,Vertex Industries,FMCG,Chennai,Tamil Nadu,South,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,50,576.31,0.02,28815.41,18255.97,10559.44,Scheduled,2025-08-27,2025-09-02,2025-09-03,2025-08-28,In Production,Dispatched,Paid,28815.41,0,SP11,0.366451145,6,6,No
ORD00133,2025-07-27,CUST011,Vertex Industries,Retail,Hyderabad,Telangana,South,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,8,55.86,0.05,446.84,273.19,173.65,Express,2025-08-01,2025-08-06,2025-08-08,2025-08-02,Completed,Dispatched,Outstanding,0.46,446.38,SP04,0.38861785,5,6,No
ORD00134,2025-08-17,CUST005,Apex Logistics,Electronics,Bhubaneswar,Odisha,East,Large,P004,Protective Packaging,EPE Foam Roll,Roll,19,1338.51,0.05,25431.62,16529.52,8902.1,Scheduled,2025-08-21,2025-08-24,2025-08-26,2025-08-31,Completed,Dispatched,Paid,25431.62,0,SP02,0.350040619,3,0,Yes
ORD00135,2025-08-27,CUST008,Metro Traders,Pharmaceuticals,Chennai,Tamil Nadu,South,Small,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,91,807.9,0.05,73518.83,42705.34,30813.49,Express,2025-08-31,2025-09-02,2025-09-05,2025-09-09,In Production,Dispatched,Partially Paid,52672.72,20846.11,SP06,0.419123781,2,0,Yes
ORD00136,2025-11-11,CUST108,National Manufacturing,Pharmaceuticals,Jaipur,Rajasthan,North,Small,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,13,663.42,0.05,8624.51,4628.75,3995.76,Scheduled,2025-11-14,2025-11-16,2025-11-17,2025-11-23,Completed,Dispatched,Paid,8624.51,0,SP11,0.463302843,2,0,Yes
ORD00137,2025-04-22,CUST019,Apex Manufacturing,Automotive,Ludhiana,Punjab,North,Medium,P014,Material Handling,Hand Pallet Truck,Nos,9,18554.63,0,166991.65,124224.07,42767.58,Scheduled,2025-04-25,2025-05-01,2025-05-05,2025-04-28,Completed,Dispatched,Paid,166991.65,0,SP09,0.256106099,6,7,No
ORD00138,2025-04-14,CUST019,Apex Manufacturing,Automotive,Ludhiana,Punjab,North,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,37,807.2,0.08,29866.55,17373.7,12492.85,Scheduled,2025-04-20,2025-04-25,2025-04-26,2025-04-21,Completed,Dispatched,Paid,29866.55,0,SP08,0.418289022,5,5,No
ORD00139,2025-01-29,CUST020,Shree Industries,Electronics,Bengaluru,Karnataka,South,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,420,97.79,0.05,41073.04,23444.77,17628.27,Standard,2025-02-03,2025-02-05,2025-02-09,2025-02-09,Completed,Dispatched,Paid,41073.04,0,SP07,0.429193213,2,0,Yes
ORD00140,2025-05-11,CUST027,Om Industries,Retail,Chennai,Tamil Nadu,South,Medium,P007,Pallet Solutions,Wooden Pallet,Nos,5,996.77,0.08,4983.84,3096.79,1887.05,Standard,2025-05-13,2025-05-19,2025-05-25,2025-05-25,Completed,Dispatched,Paid,4983.84,0,SP05,0.378633744,6,0,Yes
ORD00141,2025-07-29,CUST024,Sunrise Logistics,Retail,Kolkata,West Bengal,East,Medium,P005,Stretch / Film Solutions,Stretch Film Roll,Roll,37,592.35,0.1,21916.78,14106.2,7810.58,Scheduled,2025-08-01,2025-08-08,2025-08-09,2025-08-09,In Production,Dispatched,Paid,21916.78,0,SP11,0.356374431,7,0,Yes
ORD00142,2025-10-04,CUST100,Sunrise Traders,Retail,Jaipur,Rajasthan,North,Large,P004,Protective Packaging,EPE Foam Roll,Roll,5,1451.06,0.05,7255.31,4633.35,2621.96,Standard,2025-10-07,2025-10-13,2025-10-15,2025-10-10,Completed,Dispatched,Paid,7255.31,0,SP01,0.361384972,6,5,No
ORD00143,2025-06-02,CUST081,Vertex Industries,Engineering,Indore,Madhya Pradesh,Central,Large,P013,Material Handling,Platform Trolley,Nos,3,7519.56,0.02,22558.68,17057.71,5500.97,Standard,2025-06-07,2025-06-13,2025-06-17,2025-06-13,In Production,Dispatched,Paid,22558.68,0,SP12,0.243851591,6,4,No
ORD00144,2025-02-27,CUST103,Apex Traders,Textiles,Coimbatore,Tamil Nadu,South,Small,P001,Strapping Solutions,PP Strapping Roll,Meter,160,89.79,0.02,14366.08,8958.56,5407.52,Scheduled,2025-03-01,2025-03-08,2025-03-11,2025-03-13,In Production,Dispatched,Paid,14366.08,0,SP01,0.376408874,7,0,Yes
ORD00145,2025-08-17,CUST002,Global Pvt Ltd,FMCG,Noida,Uttar Pradesh,North,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,100,97.74,0.08,9774.09,5324.94,4449.15,Scheduled,2025-08-23,2025-08-29,2025-08-29,2025-08-25,Completed,Dispatched,Paid,9774.09,0,SP05,0.455198387,6,4,No
ORD00146,2025-04-30,CUST005,Apex Logistics,Electronics,Bhubaneswar,Odisha,East,Large,P002,Strapping Solutions,PET Strapping Roll,Kg,50,135.63,0.08,6781.48,3505.31,3276.17,Scheduled,2025-05-06,2025-05-09,2025-05-13,2025-05-14,In Production,Dispatched,Paid,6781.48,0,SP04,0.483105458,3,0,Yes
ORD00147,2025-07-31,CUST073,Vertex Industries,Chemicals,Patna,Bihar,East,Medium,P006,Stretch / Film Solutions,Shrink Film Roll,Roll,35,756.66,0,26483.04,16152.25,10330.79,Express,2025-08-04,2025-08-07,2025-08-07,2025-08-13,In Production,Dispatched,Outstanding,1968.83,24514.21,SP11,0.39009079,3,0,Yes
ORD00148,2025-12-10,CUST002,Global Pvt Ltd,FMCG,Noida,Uttar Pradesh,North,Large,P001,Strapping Solutions,PP Strapping Roll,Meter,260,93.27,0.1,24251.13,14619.26,9631.87,Standard,2025-12-15,2025-12-22,2025-12-26,2025-12-20,Completed,Dispatched,Paid,24251.13,0,SP04,0.397172008,7,6,No
ORD00149,2025-06-03,CUST094,Sunrise Traders,Engineering,Bhubaneswar,Odisha,East,Medium,P003,Protective Packaging,Bubble Wrap Roll,Roll,79,812.12,0.05,64157.14,40706.08,23451.06,Express,2025-06-06,2025-06-13,2025-06-16,2025-06-08,Pending,Dispatched,Paid,64157.14,0,SP04,0.365525334,7,8,No
ORD00150,2025-06-19,CUST102,Global Logistics,Textiles,Bengaluru,Karnataka,South,Medium,P004,Protective Packaging,EPE Foam Roll,Roll,12,1427.57,0.05,17130.78,10515.63,6615.15,Standard,2025-06-21,2025-06-25,2025-06-27,2025-06-25,In Production,Dispatched,Paid,17130.78,0,SP04,0.386155797,4,2,No
ORD00151,2025-10-28,CUST025,Global Logistics,Logistics,Noida,Uttar Pradesh,North,Small,P011,Customized Carton Boxes,5-Ply Corrugated Box,Nos,16,56.88,0.03,910.14,574.17,335.97,Standard,2025-11-03,2025-11-05,2025-11-08,2025-11-05,Completed,Dispatched,Outstanding,131.34,778.8,SP12,0.369141011,2,3,No
ORD00152,2025-09-03,CUST021,National Pvt Ltd,Logistics,Ludhiana,Punjab,North,Medium,P002,Strapping Solutions,PET Strapping Roll,Kg,50,115.59,0.02,5779.25,3611.65,2167.6,Scheduled,2025-09-06,2025-09-12,2025-09-16,2025-09-11,Completed,Dispatched,Paid,5779.25,0,SP11,0.375065969,6,5,No
